id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD048287,C1822,P045,2025-03-29,4,3464.49,KO,Tnja,Carte,L03,2025-04-06
CMD011632,C1156,P025,Jun 14 2024,2,1300.51,retourne,Marrakech,PayPal,L11,2024-06-24
CMD035760,C0844,P032,Jul 16 2024,2,4486.18,KO,MRK,Carte,L18,2024-07-17
CMD002064,C0682,P029,26/04/2024,5,1860.18,livré,Casa,Virement,,2024-05-04
CMD016551,C0918,P043,Oct 13 2024,4,1601.78,en_cours,casablanca,PayPal,L06,2024-10-14
CMD016385,C0357,P018,01/09/2025,4,4561.91,retourné,TANGER,PayPal,L11,2025-09-09
CMD032857,C0216,P032,Mar 08 2026,4,4867.31,DONE,RABAT,PayPal,L08,2026-03-17
CMD009072,C0743,P004,2025-08-12,5,4593.74,livre,rabat,Virement,L16,2025-08-13
CMD023932,C0573,P027,2024-04-21,4,4684.97,livré,FES,PayPal,L02,2024-05-01
CMD046760,C1623,P009,2025-03-26,4,4852.58,livré,Tanger,Cash,L09,2025-03-31
CMD048307,C0943,P013,2025-04-19,3,762.2,livré,TNG,Virement,L05,2025-04-23
CMD027832,C0722,P023,2026-04-08,3,4098.3,livré,Casablanca,Virement,L20,2026-04-16
CMD028449,C1184,P022,28/10/2025,3,4990.67,retourné,CAS,PayPal,L19,2025-11-03
CMD038535,C0657,P049,2024-10-15,1,3199.88,livre,fes,PayPal,L19,2024-10-19
CMD009974,C1181,P017,2024-06-02,2,936.95,livré,RABAT,Carte,L04,2024-06-09
CMD049552,C1436,P024,Dec 15 2025,5,3124.3,livré,Fez,Carte,L03,2025-12-21
CMD045868,C1975,P034,2026-04-01,1,4711.14,annule,fes,Virement,L18,2026-04-09
CMD009000,C0552,P015,Apr 23 2025,3,4048.81,livré,Rabat,Cash,L08,2025-04-30
CMD041954,C0716,P023,20/11/2024,1,1640.74,KO,rabat,Carte,L18,2024-11-30
CMD012838,C1960,P049,May 27 2025,2,3742.62,retourne,RABAT,Cash,L05,2025-06-01
CMD012406,C0286,P005,2025-06-18,2,4530.09,livré,Casablanca,Carte,L19,2025-06-26
CMD032076,C1411,P046,Jan 29 2025,2,4688.05,livré,MRK,PayPal,L17,2025-02-07
CMD007506,C1482,P019,2024-08-05,3,3042.33,livré,Tnja,PayPal,L01,2024-08-15
CMD023878,C1207,P004,Apr 08 2025,1,1484.26,retourné,Rabat,Cash,L08,2025-04-13
CMD017954,C0215,P043,2026-01-24,2,2574.24,livré,tanger,Virement,L07,2026-01-28
CMD016638,C0064,P014,2024-10-04,1,1573.97,en_cours,Fez,Carte,L06,2024-10-13
CMD014806,C0133,P020,2025-10-09,1,2587.04,livre,tanger,PayPal,L01,2025-10-16
CMD026525,C0729,P010,2025-09-18,2,1275.32,retourné,CAS,PayPal,L06,2025-09-19
CMD023116,C0001,P039,2024-05-18,3,2420.8,livre,casablanca,PayPal,L14,2024-05-28
CMD034279,C0048,P029,2024-06-10,5,4468.73,OK,Casa,Virement,L15,2024-06-13
CMD037465,C0555,P020,Jan 28 2025,1,1916.28,livré,RBA,Virement,L03,2025-02-05
CMD004348,C1084,P042,Jan 23 2026,5,632.6,OK,TNG,Virement,L17,2026-01-28
CMD012256,C1073,P037,2024-09-30,3,4110.97,DONE,Fès,Carte,L07,2024-10-10
CMD032473,C0647,P034,13/01/2026,-2,404.73,DONE,CASA,Virement,L07,2026-01-23
CMD000157,C0156,P018,May 30 2025,1,4116.46,KO,TANGER,PayPal,,2025-06-03
CMD045630,C0626,P023,2026-03-26,2,3705.39,OK,tanger,Virement,L12,2026-04-05
CMD010444,C0038,P035,09/11/2024,3,992.38,retourné,tanger ,Cash,L17,2024-11-16
CMD013936,C1064,P015,2025-01-07,4,673.06,annule,MRK,PayPal,L03,2025-01-11
CMD014384,C1063,P044,2025-11-09,5,1024.23,livré,Fès,PayPal,L19,2025-11-12
CMD036501,C1628,P004,2025-08-24,3,1953.1,livré,marrakech,Carte,L01,2025-08-30
CMD029680,C0531,P005,2025-04-21,1,2114.71,livré,TANGER,Virement,L08,2025-04-25
CMD049485,C1756,P039,25/11/2024,3,739.62,livré,FES,Virement,L20,2024-11-27
CMD032025,C0431,P024,12/03/2025,3,3448.79,OK,tanger ,Virement,L15,2025-03-13
CMD041419,C0506,P023,2026-02-19,1,3630.29,retourne,rabat,Carte,,2026-03-01
CMD038163,C1977,P032,Mar 06 2026,4,80.21,retourné,Tnja,PayPal,L12,2026-03-09
CMD038387,C0873,P018,Feb 09 2025,2,1029.22,livré,tanger,Carte,L19,2025-02-10
CMD037654,C1243,P003,Feb 02 2026,1,1461.92,annulé,Casa,Carte,L02,2026-02-09
CMD007930,C0562,P022,09/05/2024,4,1527.63,livré,rabat,Carte,L11,2024-05-15
CMD027249,C1824,P004,Aug 25 2024,5,1126.97,livré,CASA,PayPal,L15,2024-08-28
CMD002479,C1285,P019,2024-10-07,1,516.01,livré,casablanca,PayPal,L17,2024-10-13
CMD006640,C1987,P021,Oct 27 2024,2,950.52,retourne,TNG,Cash,L18,2024-11-01
CMD038229,C1356,P009,Jan 14 2025,2,2673.65,KO,TNG,Carte,L20,2025-01-20
CMD006065,C0275,P048,2025-01-15,5,1191.12,livré,Casa,PayPal,L13,2025-01-23
CMD041092,C1756,P048,Mar 31 2025,3,623.81,KO,tanger ,Carte,L20,2025-04-03
CMD026574,C0987,P001,Dec 15 2025,2,375.22,livré,rabat,Cash,L08,2025-12-19
CMD001394,C0671,P005,Feb 03 2025,5,3511.97,livré,RABAT,Carte,L02,2025-02-11
CMD018612,C1452,P045,20/08/2025,4,4496.86,livré,MARRAKECH,Cash,L03,2025-08-30
CMD002960,C0564,P049,2024-09-10,3,0.0,livré,Casa,PayPal,L05,2024-09-13
CMD010155,C1719,P031,Dec 10 2025,4,2943.21,retourné,CASA,PayPal,L17,2025-12-20
CMD024554,C1681,P025,09/04/2026,5,2754.89,DONE,MRK,PayPal,L15,2026-04-19
CMD039901,C1725,P007,2024-12-19,5,2949.85,DONE,marrakech,Carte,L16,2024-12-23
CMD029792,C0060,P029,Feb 12 2025,4,3640.99,annulé,RABAT,Carte,L08,2025-02-18
CMD048284,C1908,P012,Apr 19 2025,1,695.16,livré,MRK,Carte,L06,2025-04-22
CMD026032,C0507,P025,2025-11-15,4,1311.44,retourné,FES,Carte,L06,2025-11-23
CMD021829,C1442,P038,02/09/2024,3,2137.48,livré,Fès,Virement,,2024-09-05
CMD034565,C0153,P012,2026-01-07,2,0.0,retourne,Fez,Carte,,2026-01-14
CMD016452,C1386,P013,05/02/2025,3,893.42,livré,FES,Virement,L07,2025-02-11
CMD044777,C0256,P040,Jun 06 2025,4,1860.39,livré,CAS,Cash,L10,2025-06-12
CMD008888,C0175,P050,18/11/2025,2,1718.24,livré,marrakech,Carte,L16,2025-11-20
CMD040918,C1957,P041,2024-10-17,2,693.01,livré,FES,Virement,L06,2024-10-27
CMD000033,C0692,P003,Jul 23 2025,4,876.07,livre,RBA,PayPal,L14,2025-07-24
CMD004962,C1651,P036,Mar 07 2026,5,3751.58,DONE,Rabat,Carte,L06,2026-03-12
CMD037140,C0778,P041,Aug 29 2024,4,4846.46,OK,RBA,Virement,L19,2024-09-02
CMD014047,C0961,P038,Nov 28 2025,4,1538.56,retourne,MARRAKECH,Virement,L09,2025-12-07
CMD031799,C1760,P037,2025-01-15,4,2175.56,livre,Marrakech,Carte,L19,2025-01-16
CMD026960,C1330,P028,2025-05-10,2,1179.74,annule,casablanca,Cash,L19,2025-05-17
CMD008281,C2000,P049,28/01/2025,-2,4783.41,livré,rabat,Virement,L08,2025-02-03
CMD021621,C0595,P026,Apr 09 2025,5,1964.57,livre,tanger ,Cash,L03,2025-04-12
CMD010267,C1669,P011,2026-02-25,1,523.47,livre,TANGER,Virement,L09,2026-02-27
CMD015787,C1783,P005,2025-08-12,2,4692.83,livre,Fez,Carte,L16,2025-08-21
CMD004903,C0522,P050,04/07/2024,1,963.22,livré,Fez,Cash,L18,2024-07-14
CMD043119,C0977,P036,02/07/2025,4,3324.63,OK,CASA,PayPal,L15,2025-07-12
CMD014054,C1372,P023,Jul 29 2024,3,3119.07,livre,Fès,Carte,L07,2024-08-06
CMD041674,C0039,P039,2026-04-12,5,2822.94,livré,MRK,Virement,L19,2026-04-14
CMD003356,C1551,P017,12/08/2025,1,2482.62,livré,TANGER,PayPal,L15,2025-08-15
CMD031021,C0241,P008,03/12/2024,3,3165.04,OK,RABAT,PayPal,L18,2024-12-12
CMD010768,C1575,P002,2024-10-25,5,3972.08,livré,Marrakech,Virement,L05,2024-11-02
CMD001626,C1047,P005,2024-10-20,3,1793.87,livré,CAS,Virement,L17,2024-10-30
CMD035950,C1814,P046,11/05/2024,5,1693.49,OK,Casa,Carte,L10,2024-05-18
CMD045009,C1705,P026,15/12/2025,3,348.87,retourne,RABAT,Cash,L18,2025-12-22
CMD043072,C0630,P018,2026-04-16,1,1151.78,annulé,MRK,Carte,L15,2026-04-24
CMD024509,C1216,P023,Jan 10 2025,4,1017.18,KO,casablanca,Carte,L13,2025-01-20
CMD047408,C0234,P016,Mar 10 2026,1,3596.23,livré,casablanca,PayPal,L12,2026-03-13
CMD030303,C0930,P022,28/09/2025,4,0.0,livré,RBA,Carte,,2025-09-30
CMD048277,C1738,P003,27/03/2026,1,3669.32,retourné,Fez,Virement,L10,2026-03-28
CMD012035,C0606,P014,10/02/2026,4,4982.34,livré,Marrakech,Carte,L02,2026-02-11
CMD014731,C1023,P048,Dec 21 2024,5,4663.53,livre,Casa,Cash,L08,2024-12-23
CMD030295,C0467,P049,Aug 15 2025,5,3585.01,annulé,marrakech,Cash,L07,2025-08-17
CMD001415,C1257,P017,04/06/2025,2,357.41,KO,Fès,Carte,L11,2025-06-07
CMD039947,C0839,P038,Sep 07 2025,2,1008.14,KO,Rabat,Virement,L17,2025-09-12
CMD039357,C1407,P039,20/03/2026,5,321.46,KO,Marrakech,Cash,L03,2026-03-29
CMD012457,C0494,P002,08/04/2026,5,2736.39,livre,tanger,Carte,L18,2026-04-09
CMD038530,C1204,P032,2025-09-21,1,379.68,annule,CAS,Virement,L08,2025-09-26
CMD049129,C0911,P018,17/02/2025,4,293.29,livré,TNG,Cash,L01,2025-02-26
CMD012549,C1015,P005,2025-05-04,2,4252.4,KO,Fez,Cash,L14,2025-05-14
CMD033076,C1083,P031,2024-11-16,5,2441.43,annule,Tnja,PayPal,L09,2024-11-20
CMD030370,C1205,P037,Dec 23 2025,3,2860.57,livre,rabat,Carte,L12,2025-12-26
CMD047947,C1471,P040,2026-01-16,3,2150.78,livré,Casablanca,Carte,L04,2026-01-18
CMD038541,C1551,P045,2025-02-08,3,1376.71,DONE,MARRAKECH,Cash,L08,2025-02-15
CMD012945,C1041,P016,2025-09-20,3,4317.19,livré,Fès,Virement,,2025-09-23
CMD048099,C1332,P009,2026-01-14,4,2721.57,livré,CASA,PayPal,L02,2026-01-20
CMD047073,C0661,P031,2026-02-10,1,1104.65,en_cours,MARRAKECH,Cash,L20,2026-02-14
CMD005430,C1547,P002,2024-10-08,1,2234.03,livré,TNG,Cash,L18,2024-10-18
CMD021766,C0558,P048,Mar 01 2026,3,2566.38,en_cours,MARRAKECH,Cash,L14,2026-03-02
CMD029756,C0703,P029,2024-11-18,5,1836.09,annulé,fes,Virement,L10,2024-11-20
CMD044281,C1440,P050,09/06/2025,4,3840.34,livré,Marrakech,PayPal,L17,2025-06-15
CMD047759,C1814,P050,22/09/2025,3,4023.09,livré,rabat,Virement,L10,2025-09-25
CMD031936,C0558,P014,2025-01-23,1,4707.48,livré,Casablanca,PayPal,L04,2025-01-30
CMD006843,C1192,P045,Mar 02 2025,3,3156.03,annulé,Marrakech,Virement,L10,2025-03-11
CMD036688,C1414,P044,15/03/2025,3,4826.51,annule,Casablanca,Carte,L02,2025-03-19
CMD018724,C1843,P010,Jan 18 2026,4,162.15,OK,RABAT,Virement,L11,2026-01-20
CMD028264,C0655,P031,29/05/2025,5,0.0,annule,tanger,PayPal,L14,2025-05-30
CMD021341,C1826,P015,01/04/2026,3,247.51,retourne,TNG,Carte,L15,2026-04-04
CMD041568,C1660,P012,2025-11-15,5,4363.06,retourne,marrakech,Carte,L17,2025-11-24
CMD009677,C0921,P005,Mar 19 2025,5,2687.86,OK,TNG,PayPal,L03,2025-03-24
CMD045024,C1773,P015,29/06/2025,2,0.0,livré,RBA,Virement,,2025-07-01
CMD006816,C1937,P017,2025-09-26,1,3914.77,OK,rabat,PayPal,,2025-09-27
CMD014904,C0600,P007,2024-08-09,2,2904.37,livré,tanger ,Cash,L08,2024-08-15
CMD003016,C1262,P034,Sep 06 2025,5,1379.61,annule,TANGER,Carte,L14,2025-09-13
CMD028576,C0371,P024,2024-06-05,1,686.71,livré,Casablanca,PayPal,L14,2024-06-06
CMD010156,C1360,P045,2025-06-07,2,3748.82,livré,Casablanca,Virement,L05,2025-06-08
CMD021279,C1624,P050,12/08/2024,-5,2163.95,livré,MARRAKECH,PayPal,L18,2024-08-20
CMD037734,C0968,P039,2025-07-21,5,2307.77,annule,Tnja,Carte,L02,2025-07-30
CMD031697,C1274,P014,Jun 14 2024,4,594.11,livre,CAS,Cash,,2024-06-17
CMD002242,C1007,P032,Apr 16 2025,2,4523.87,en_cours,Tnja,Virement,L18,2025-04-22
CMD040401,C0564,P045,2025-11-06,2,4901.31,en_cours,RABAT,Carte,L17,2025-11-16
CMD048814,C0026,P021,Sep 15 2025,3,2236.85,OK,Marrakech,PayPal,L12,2025-09-20
CMD015327,C1083,P023,Oct 13 2025,4,2602.84,retourne,MARRAKECH,Cash,L08,2025-10-18
CMD035722,C1247,P023,Nov 01 2024,1,3598.44,en_cours,casablanca,Carte,L01,2024-11-02
CMD029186,C0653,P033,Jul 27 2025,4,3041.73,livré,casablanca,Carte,L11,2025-08-04
CMD049372,C1582,P034,2024-05-31,5,4986.66,DONE,marrakech,Carte,L07,2024-06-05
CMD023615,C1250,P043,16/02/2025,2,927.64,livre,Tnja,Cash,L04,2025-02-18
CMD022235,C1815,P034,Feb 19 2026,3,3787.9,annule,RABAT,Cash,L13,2026-02-21
CMD037343,C0752,P015,2026-01-27,3,3276.85,livré,RBA,Cash,L06,2026-01-30
CMD033496,C0057,P039,Feb 25 2025,2,2335.95,livré,Tnja,Carte,L11,2025-03-06
CMD047708,C0125,P009,2025-01-09,1,1859.42,livré,casablanca,PayPal,L18,2025-01-15
CMD037287,C0468,P024,25/12/2024,1,2446.13,annulé,MARRAKECH,Carte,L08,2024-12-27
CMD014152,C0687,P031,2024-10-04,3,655.63,OK,RBA,Cash,L03,2024-10-06
CMD039817,C0543,P007,Sep 12 2024,4,2638.43,livré,RBA,Cash,L07,2024-09-17
CMD004597,C0434,P024,15/10/2024,2,0.0,livre,RABAT,Virement,L18,2024-10-21
CMD001039,C1609,P047,27/08/2025,3,1249.34,livré,tanger ,Carte,L06,2025-08-30
CMD004207,C1802,P009,Jul 04 2025,3,3866.97,annulé,TNG,Virement,L07,2025-07-12
CMD030190,C0063,P023,Oct 24 2024,3,862.56,DONE,MRK,Cash,L12,2024-10-31
CMD035126,C0600,P024,23/02/2025,5,1454.88,retourné,MARRAKECH,Cash,L17,2025-03-04
CMD037794,C0992,P046,06/04/2025,2,1721.35,DONE,Tnja,Virement,L13,2025-04-07
CMD031980,C0886,P034,2026-01-06,4,1222.48,livre,FES,Carte,L19,2026-01-11
CMD018079,C0816,P031,29/10/2024,5,4959.47,OK,tanger ,Virement,L01,2024-11-03
CMD003563,C1300,P026,09/03/2026,2,4518.1,livré,FES,PayPal,L17,2026-03-19
CMD049099,C1894,P027,08/12/2024,1,3428.47,annulé,RBA,Carte,L16,2024-12-15
CMD028872,C0253,P030,31/05/2025,4,3549.92,en_cours,Marrakech,Cash,L03,2025-06-04
CMD005000,C0974,P046,Sep 19 2024,3,2177.05,livre,Fès,Carte,L13,2024-09-24
CMD010150,C1808,P047,05/07/2025,3,520.32,DONE,RBA,PayPal,L17,2025-07-13
CMD029523,C1561,P007,12/02/2025,1,1242.61,DONE,MARRAKECH,PayPal,L16,2025-02-16
CMD030794,C0185,P014,2024-05-06,3,2294.94,livre,CASA,PayPal,L11,2024-05-14
CMD006796,C0131,P009,Oct 05 2024,3,870.54,KO,tanger,Virement,L11,2024-10-11
CMD024455,C1239,P045,2026-02-13,1,4427.38,OK,Casablanca,Carte,L12,2026-02-23
CMD033714,C1584,P010,2025-04-20,4,707.04,livré,FES,PayPal,L12,2025-04-29
CMD025079,C1370,P024,10/09/2024,5,998.67,annulé,TNG,PayPal,L14,2024-09-12
CMD047609,C1578,P033,05/05/2024,4,3012.93,annulé,MRK,Carte,L12,2024-05-06
CMD042785,C1874,P017,2024-05-15,1,181.64,livré,Casablanca,Cash,L07,2024-05-19
CMD028147,C0752,P008,2024-10-24,2,1924.51,livré,Fez,PayPal,L16,2024-11-03
CMD014868,C0824,P025,18/06/2025,1,2734.71,livré,TNG,Cash,L13,2025-06-19
CMD016788,C0242,P010,26/04/2024,1,1713.65,livre,FES,Cash,L15,2024-05-01
CMD025244,C1631,P011,Jan 11 2025,5,3412.07,retourné,TANGER,Carte,L05,2025-01-16
CMD014676,C1025,P022,Jun 11 2025,3,3901.67,retourne,MARRAKECH,Virement,L09,2025-06-20
CMD026365,C0878,P004,2025-01-19,5,4790.66,OK,FES,Carte,L14,2025-01-23
CMD004737,C0858,P013,2024-06-23,2,983.22,livré,FES,Cash,L12,2024-07-01
CMD035095,C0016,P040,2025-05-07,3,1622.14,KO,tanger ,PayPal,L14,2025-05-17
CMD014661,C1189,P028,2025-05-22,2,1564.33,annulé,marrakech,PayPal,L05,2025-05-23
CMD032595,C1921,P030,2025-03-15,2,3192.52,livré,Casa,Cash,L07,2025-03-17
CMD044699,C1923,P018,16/08/2025,3,4098.25,livré,rabat,Virement,L19,2025-08-25
CMD021915,C0881,P028,Jan 14 2026,3,4868.39,livré,FES,Cash,L15,2026-01-16
CMD017506,C1536,P015,Oct 20 2025,1,302.95,livré,marrakech,Carte,L15,2025-10-24
CMD035654,C0791,P048,Mar 06 2025,1,1460.89,DONE,rabat,PayPal,L14,2025-03-08
CMD009186,C1352,P050,Mar 14 2025,4,927.09,KO,RBA,Carte,L12,2025-03-22
CMD040969,C1452,P007,28/11/2024,1,489.02,livré,casablanca,PayPal,L14,2024-12-07
CMD020953,C1834,P003,Feb 01 2026,4,3284.08,OK,MARRAKECH,Cash,L20,2026-02-11
CMD015010,C1501,P021,Mar 01 2026,5,191.88,livre,FES,Carte,L20,2026-03-02
CMD035406,C1336,P049,Oct 02 2025,4,4653.8,DONE,MRK,PayPal,L12,2025-10-05
CMD042128,C1970,P010,Aug 12 2025,4,1732.04,livré,Fez,Cash,L11,2025-08-22
CMD019778,C0755,P008,Jul 23 2025,5,975.16,livré,TNG,Carte,L14,2025-07-25
CMD037016,C0294,P035,12/09/2024,2,470.45,livré,Fès,Carte,L16,2024-09-13
CMD041794,C1129,P006,Aug 07 2025,3,2294.77,livré,CASA,Virement,L03,2025-08-17
CMD026933,C1594,P031,2024-07-26,5,4023.63,en_cours,Tnja,Virement,L02,2024-08-01
CMD031184,C1008,P036,Dec 18 2024,4,3630.29,livré,Tnja,Carte,L05,2024-12-21
CMD025314,C1891,P018,May 26 2025,1,4828.96,OK,FES,Carte,L06,2025-05-28
CMD040459,C1943,P012,16/04/2026,-3,2982.99,DONE,MARRAKECH,PayPal,L04,2026-04-22
CMD011788,C0592,P029,2025-12-25,1,4187.83,retourne,casablanca,Cash,L07,2025-12-28
CMD043537,C0642,P050,May 01 2024,1,2478.23,DONE,marrakech,Carte,L13,2024-05-05
CMD007014,C0175,P032,Apr 21 2025,1,1879.44,annulé,TNG,Cash,L19,2025-04-25
CMD035712,C1309,P018,May 07 2024,3,2537.08,DONE,tanger ,Cash,L09,2024-05-17
CMD040879,C1175,P006,Feb 07 2025,4,1428.49,annulé,casablanca,Virement,,2025-02-08
CMD045166,C1608,P014,2025-10-15,5,2433.01,annule,MARRAKECH,PayPal,L03,2025-10-18
CMD038706,C1584,P050,26/12/2025,2,1462.8,annule,Rabat,Cash,L14,2025-12-31
CMD044354,C0030,P012,Jul 24 2025,1,2833.95,KO,CAS,Carte,L05,2025-07-31
CMD032678,C1755,P041,2025-08-05,2,4226.44,livré,rabat,Carte,L20,2025-08-15
CMD034028,C1371,P047,2025-12-20,2,1944.86,annule,CASA,Carte,,2025-12-23
CMD004619,C1498,P019,2025-06-01,3,740.51,livré,CASA,Carte,L13,2025-06-09
CMD015002,C0738,P025,23/05/2025,5,0.0,livré,Marrakech,Carte,,2025-05-26
CMD023463,C0236,P001,Oct 05 2025,1,408.37,annulé,TNG,Carte,L08,2025-10-14
CMD008012,C1106,P010,23/07/2024,4,3277.43,livré,Fès,PayPal,L06,2024-07-27
CMD040718,C0829,P001,05/04/2025,1,82.93,retourné,Marrakech,Cash,L07,2025-04-07
CMD000906,C1532,P005,17/04/2025,5,4414.42,en_cours,TANGER,Carte,L02,2025-04-20
CMD024778,C1856,P040,Jan 06 2026,1,4926.68,OK,marrakech,Cash,L17,2026-01-15
CMD047450,C1385,P032,May 21 2024,3,2063.83,annulé,RBA,Virement,L15,2024-05-30
CMD019162,C1759,P017,03/02/2026,3,1513.47,livré,fes,Carte,L12,2026-02-08
CMD038853,C0675,P039,20/09/2025,1,54.42,livre,rabat,Virement,L19,2025-09-28
CMD026444,C1366,P035,2024-12-14,4,1765.27,annulé,TANGER,PayPal,L14,2024-12-21
CMD046536,C1201,P027,Feb 21 2026,5,3341.1,retourne,Tnja,Virement,L14,2026-02-24
CMD046979,C0280,P033,12/02/2025,5,2538.18,livré,RABAT,PayPal,L20,2025-02-15
CMD020798,C0391,P017,14/08/2025,3,2005.15,livré,CASA,PayPal,L04,2025-08-23
CMD004168,C1020,P044,2024-11-06,4,1196.73,annule,Fès,Virement,L06,2024-11-12
CMD042174,C1019,P026,09/05/2025,4,215.53,livre,MARRAKECH,Virement,L02,2025-05-19
CMD027920,C0562,P039,27/02/2025,2,4544.84,annulé,casablanca,Cash,L19,2025-03-09
CMD046987,C2000,P029,2025-11-23,5,3007.74,DONE,Casablanca,PayPal,L02,2025-12-01
CMD031895,C1758,P007,Nov 26 2025,3,1917.41,en_cours,TNG,PayPal,L13,2025-11-29
CMD046146,C0199,P024,07/09/2025,1,2008.48,livré,rabat,Cash,L01,2025-09-13
CMD007998,C1694,P030,2024-12-15,5,1346.32,KO,Tnja,Cash,L17,2024-12-24
CMD016009,C1771,P030,Nov 05 2024,-2,3575.81,annulé,Fez,PayPal,L09,2024-11-07
CMD003323,C1052,P014,2025-03-01,5,2174.81,retourné,RABAT,Carte,L12,2025-03-07
CMD036157,C1957,P042,25/07/2025,3,2753.52,KO,Tnja,Virement,L10,2025-07-31
CMD029557,C0421,P027,Jan 02 2026,3,3654.1,KO,tanger ,Virement,L13,2026-01-04
CMD044551,C0267,P005,Jul 01 2024,4,1393.17,KO,MRK,Carte,L02,2024-07-04
CMD042201,C0179,P026,Jan 14 2026,2,2078.89,livre,TNG,Cash,L15,2026-01-16
CMD046759,C0447,P037,2024-06-11,3,1907.29,livré,tanger ,Cash,L14,2024-06-14
CMD003742,C1664,P034,2025-04-01,2,1806.58,livré,TNG,Virement,L18,2025-04-08
CMD032282,C0042,P031,28/05/2025,4,2526.11,en_cours,fes,Cash,L11,2025-06-07
CMD035527,C0843,P024,2024-09-16,1,2207.26,livré,Fès,Carte,L05,2024-09-26
CMD036240,C1926,P020,2026-01-24,3,1904.76,livré,Marrakech,Virement,L12,2026-01-29
CMD033946,C0127,P008,2025-11-17,5,4247.72,livré,rabat,PayPal,L06,2025-11-26
CMD000248,C0577,P026,Dec 23 2024,1,1141.53,livré,TANGER,Carte,L20,2024-12-26
CMD011189,C1864,P030,2026-01-28,5,4209.11,livré,Tnja,Virement,L06,2026-02-02
CMD044186,C1611,P045,2025-03-01,4,1170.18,retourné,marrakech,Carte,L12,2025-03-07
CMD005423,C1567,P007,12/11/2024,4,2138.41,KO,Marrakech,Virement,L07,2024-11-21
CMD010005,C0993,P048,22/12/2024,2,350.56,retourné,RABAT,Cash,L03,2024-12-26
CMD045206,C1566,P032,2026-01-05,3,3114.06,KO,Marrakech,Virement,L20,2026-01-08
CMD024732,C0734,P037,26/09/2024,-4,4227.59,KO,Tnja,Cash,L06,2024-10-03
CMD044019,C1200,P020,Aug 31 2025,2,1818.88,retourne,tanger,Cash,L20,2025-09-07
CMD027448,C1546,P044,Aug 25 2024,5,1255.6,DONE,fes,Virement,L20,2024-08-26
CMD042584,C1335,P023,2025-07-22,2,4123.12,retourne,Tanger,Carte,L14,2025-07-31
CMD034691,C1495,P024,06/08/2025,-3,221.93,annule,Rabat,Cash,,2025-08-12
CMD040664,C0827,P006,2025-06-06,5,1587.95,livré,Casablanca,Virement,L13,2025-06-13
CMD040710,C0647,P032,2025-01-10,4,105.49,annule,Casa,PayPal,L02,2025-01-15
CMD029935,C1704,P010,2024-05-30,3,3482.19,livré,FES,PayPal,L02,2024-06-02
CMD009082,C1204,P020,05/10/2024,5,4880.93,DONE,TNG,Cash,L10,2024-10-13
CMD045438,C1587,P039,Sep 16 2025,5,3106.32,retourné,Fès,PayPal,L05,2025-09-20
CMD044365,C0832,P006,2025-01-25,3,4987.14,en_cours,rabat,Virement,L17,2025-01-31
CMD001717,C1268,P047,07/03/2026,4,244.81,livré,Fès,PayPal,L05,2026-03-16
CMD025854,C1967,P024,2024-04-20,1,3397.42,livré,Fez,Cash,L12,2024-04-29
CMD007431,C1070,P012,Apr 12 2026,5,706.16,retourne,MRK,Cash,L17,2026-04-16
CMD043219,C1742,P033,19/10/2024,5,1246.6,livré,Casa,Cash,L04,2024-10-24
CMD034517,C0543,P019,2025-10-29,5,4128.26,en_cours,Fès,Virement,L20,2025-11-01
CMD009182,C1669,P050,23/07/2024,2,3658.21,retourne,MRK,Carte,,2024-08-02
CMD047357,C0836,P024,01/08/2025,5,4945.5,livré,marrakech,PayPal,L02,2025-08-11
CMD036584,C0031,P025,Jul 26 2025,4,4603.95,livré,CASA,Carte,L17,2025-07-31
CMD009614,C1525,P027,2025-05-01,2,2896.76,KO,MARRAKECH,PayPal,L16,2025-05-04
CMD008886,C0422,P026,09/08/2024,5,3170.55,livre,MRK,PayPal,,2024-08-19
CMD010024,C1198,P044,Dec 14 2024,2,1556.8,livré,fes,Carte,L12,2024-12-20
CMD032422,C1034,P016,2024-06-11,4,2087.82,DONE,rabat,Cash,L12,2024-06-13
CMD011113,C1307,P028,14/01/2025,1,4027.96,livré,Casablanca,PayPal,L13,2025-01-17
CMD036668,C0885,P025,07/07/2025,5,2979.06,livré,MARRAKECH,PayPal,L01,2025-07-17
CMD037087,C1273,P023,2025-01-03,1,101.34,retourne,rabat,Virement,L12,2025-01-08
CMD030149,C0932,P034,2025-08-30,3,4015.53,livré,rabat,Virement,L04,2025-09-08
CMD033722,C1337,P009,2025-03-08,5,243.68,KO,RABAT,PayPal,L12,2025-03-13
CMD042721,C0065,P007,22/01/2026,2,208.31,en_cours,FES,Carte,L04,2026-01-29
CMD045193,C0063,P030,02/03/2026,5,570.93,livré,RABAT,Carte,L12,2026-03-05
CMD029452,C0837,P020,2025-06-24,5,3823.3,livré,CAS,Cash,L15,2025-06-30
CMD039835,C0906,P013,20/10/2025,5,3077.69,retourne,Rabat,PayPal,L14,2025-10-23
CMD022156,C0613,P024,2025-08-14,4,2429.88,annulé,CAS,Cash,L01,2025-08-23
CMD036993,C0356,P031,Jun 07 2024,1,3410.23,OK,MRK,Cash,L01,2024-06-10
CMD038852,C1430,P047,2024-11-16,4,1201.39,en_cours,Fès,PayPal,L20,2024-11-26
